feature,name,lang,sex,type,mean,std,groupid
-|Δf0|,Pitch stability,English,M,song,-2681.88855986315,2142.82089448493,173
Spectral centroid,Timbral brightness,English,M,song,407.922531795135,524.171072817686,173
f0,Pitch height,English,M,desc,-2349.92124094806,131.050820001527,173
-|Δf0|,Pitch stability,English,M,desc,-1663.01789528925,2141.99693787087,173
Spectral centroid,Timbral brightness,English,M,desc,522.824423745171,614.589140137791,173
f0,Pitch height,Bislama,F,song,-1118.779738704,492.671019204636,174
-|Δf0|,Pitch stability,Bislama,F,song,-2360.14162429337,2597.05392760521,174
Spectral centroid,Timbral brightness,Bislama,F,song,855.217918171329,867.182760653016,174
f0,Pitch height,Bislama,F,desc,-1355.98713448283,746.160521097961,174
-|Δf0|,Pitch stability,Bislama,F,desc,-2508.73371762285,2027.33058724121,174
Spectral centroid,Timbral brightness,Bislama,F,desc,834.381802346898,1234.3148012874,174
f0,Pitch height,Bislama,F,song,-454.112002351512,369.310776870901,175
-|Δf0|,Pitch stability,Bislama,F,song,-3662.40370800835,3761.84854730495,175
Spectral centroid,Timbral brightness,Bislama,F,song,529.591427004171,363.173181807731,175
f0,Pitch height,Bislama,F,desc,-1106.97901841589,266.575727159249,175
-|Δf0|,Pitch stability,Bislama,F,desc,-3681.54025438672,3176.98722481239,175
Spectral centroid,Timbral brightness,Bislama,F,desc,604.464815061887,859.155107974042,175
f0,Pitch height,Bislama,F,song,-663.570600181338,330.681487280815,176
-|Δf0|,Pitch stability,Bislama,F,song,-3209.38328436862,3153.97012420549,176
Spectral centroid,Timbral brightness,Bislama,F,song,1101.58341303725,1164.75048038741,176
f0,Pitch height,Bislama,F,desc,-797.239609699034,540.83669688992,176
-|Δf0|,Pitch stability,Bislama,F,desc,-3671.16980533736,3574.06835244832,176
Spectral centroid,Timbral brightness,Bislama,F,desc,949.856851686678,1090.14691874614,176
f0,Pitch height,Bislama,F,song,-1028.82022849992,378.926571278839,177
-|Δf0|,Pitch stability,Bislama,F,song,-1734.87768292943,2057.66147538874,177
Spectral centroid,Timbral brightness,Bislama,F,song,720.747644180031,1358.16289716633,177
f0,Pitch height,Bislama,F,desc,-1665.21940403787,343.941175026029,177
-|Δf0|,Pitch stability,Bislama,F,desc,-3532.61059039256,3004.94613024608,177
Spectral centroid,Timbral brightness,Bislama,F,desc,736.565986902939,1391.63441406012,177
f0,Pitch height,Bislama,F,song,-923.914532428761,334.832987008452,178
-|Δf0|,Pitch stability,Bislama,F,song,-3076.45294900849,2876.63166585512,178
Spectral centroid,Timbral brightness,Bislama,F,song,678.710679770019,744.512206020351,178
f0,Pitch height,Bislama,F,desc,-1629.0114162807,541.784063231202,178
-|Δf0|,Pitch stability,Bislama,F,desc,-3951.52283404581,3537.0270279278,178
Spectral centroid,Timbral brightness,Bislama,F,desc,795.153937706623,1230.99174434322,178
f0,Pitch height,Bislama,F,song,-450.825466085865,240.313636443184,179
-|Δf0|,Pitch stability,Bislama,F,song,-1960.69437232001,1861.91746126439,179
Spectral centroid,Timbral brightness,Bislama,F,song,632.835580002773,938.230338857367,179
f0,Pitch height,Bislama,F,desc,-1883.52225253197,374.937526002195,179
-|Δf0|,Pitch stability,Bislama,F,desc,-3103.15451582092,2749.69683596504,179
Spectral centroid,Timbral brightness,Bislama,F,desc,763.658052933867,856.219224038457,179
f0,Pitch height,Bislama,F,song,-1129.76317095715,463.885187005219,180
-|Δf0|,Pitch stability,Bislama,F,song,-1733.29858302534,1696.68117205628,180
Spectral centroid,Timbral brightness,Bislama,F,song,729.209298204963,802.386692080061,180
f0,Pitch height,Bislama,F,desc,-1643.24553729338,940.239862496689,180
-|Δf0|,Pitch stability,Bislama,F,desc,-2328.23018597028,2251.32818833761,180
Spectral centroid,Timbral brightness,Bislama,F,desc,791.798274188488,698.598217738135,180
f0,Pitch height,Bislama,F,song,-880.981611375528,534.611250783033,181
-|Δf0|,Pitch stability,Bislama,F,song,-2072.42799462103,2281.39551695812,181
Spectral centroid,Timbral brightness,Bislama,F,song,707.242128428396,1215.05088063997,181
f0,Pitch height,Bislama,F,desc,-847.834854950038,344.691121034912,181
-|Δf0|,Pitch stability,Bislama,F,desc,-3419.2776043715,2691.09347969723,181
Spectral centroid,Timbral brightness,Bislama,F,desc,834.673658696087,1331.68791305419,181
f0,Pitch height,Bislama,M,song,-2126.18261694894,374.856119448004,182
-|Δf0|,Pitch stability,Bislama,M,song,-2538.27184819846,2953.76934691,182
Spectral centroid,Timbral brightness,Bislama,M,song,680.453892127705,757.911169198319,182
f0,Pitch height,Bislama,M,desc,-2170.20422849992,620.405218749411,182
-|Δf0|,Pitch stability,Bislama,M,desc,-4459.57331718388,4161.18316287538,182
Spectral centroid,Timbral brightness,Bislama,M,desc,687.814582483802,641.710623896565,182
f0,Pitch height,Bislama,M,song,-1312.62249929928,396.35651376078,183
-|Δf0|,Pitch stability,Bislama,M,song,-2230.62139300767,2790.66106440779,183
Spectral centroid,Timbral brightness,Bislama,M,song,587.136535908177,658.381536022307,183
f0,Pitch height,Bislama,M,desc,-2266.65148307563,527.251472604187,183
-|Δf0|,Pitch stability,Bislama,M,desc,-2814.8666402699,2883.81707020823,183
Spectral centroid,Timbral brightness,Bislama,M,desc,822.278430133942,943.6432496644,183
f0,Pitch height,Bislama,F,song,-873.750234889699,351.453907510988,184
-|Δf0|,Pitch stability,Bislama,F,song,-3565.10100499098,3600.67542612917,184
Spectral centroid,Timbral brightness,Bislama,F,song,674.495240777064,620.065469829995,184
f0,Pitch height,Bislama,F,desc,-1154.06305202933,768.110005156942,184
-|Δf0|,Pitch stability,Bislama,F,desc,-5490.07076567188,4668.43400697914,184
Spectral centroid,Timbral brightness,Bislama,F,desc,1164.16624576708,1887.5399202108,184
f0,Pitch height,Bislama,F,song,-2135.65979561752,909.292815297001,185
-|Δf0|,Pitch stability,Bislama,F,song,-2156.75388045807,2478.92569238675,185
Spectral centroid,Timbral brightness,Bislama,F,song,573.628203267959,670.117780357927,185
f0,Pitch height,Bislama,F,desc,-1338.78045227615,589.031921047416,185
-|Δf0|,Pitch stability,Bislama,F,desc,-2359.67772499655,1942.45879586931,185
Spectral centroid,Timbral brightness,Bislama,F,desc,912.717196866287,1263.10414163394,185
f0,Pitch height,Bislama,M,song,-1874.53646617376,569.695151578078,186
-|Δf0|,Pitch stability,Bislama,M,song,-3385.81500335136,3800.22291678568,186
Spectral centroid,Timbral brightness,Bislama,M,song,477.597029440669,528.337742427046,186
f0,Pitch height,Bislama,M,desc,-2321.86211637477,642.432070663868,186
-|Δf0|,Pitch stability,Bislama,M,desc,-2659.38992140259,2398.20109928396,186
Spectral centroid,Timbral brightness,Bislama,M,desc,846.286945040547,977.494569682982,186
f0,Pitch height,English,F,song,-1076.3473136063,508.671206298561,187
-|Δf0|,Pitch stability,English,F,song,-2116.49314576116,2323.90566935296,187
Spectral centroid,Timbral brightness,English,F,song,921.595985272455,1416.40546565911,187
f0,Pitch height,English,F,desc,-1106.13630397162,723.475544459152,187
-|Δf0|,Pitch stability,English,F,desc,-2669.49463967843,2719.27696956827,187
Spectral centroid,Timbral brightness,English,F,desc,1170.26887664525,1447.0138253031,187
f0,Pitch height,English,M,song,-2213.97709671698,538.76405776745,188
-|Δf0|,Pitch stability,English,M,song,-1380.82238517738,1446.76854638587,188
Spectral centroid,Timbral brightness,English,M,song,418.08050468614,323.785634547691,188
f0,Pitch height,English,M,desc,-2405.68028483795,819.191136382655,188
-|Δf0|,Pitch stability,English,M,desc,-1688.82347947565,1759.27289697742,188
Spectral centroid,Timbral brightness,English,M,desc,795.597146961088,948.469615858679,188
f0,Pitch height,English,F,song,-2196.6708951666,1360.17087379578,189
-|Δf0|,Pitch stability,English,F,song,-1457.21700695585,1573.50035660765,189
Spectral centroid,Timbral brightness,English,F,song,391.386130065478,268.101703198602,189
f0,Pitch height,English,F,desc,-1925.19172849993,1233.50447835509,189
-|Δf0|,Pitch stability,English,F,desc,-1796.66346143833,2410.99136986148,189
Spectral centroid,Timbral brightness,English,F,desc,726.802767878143,1095.46009893837,189
f0,Pitch height,English,F,song,-893.507985442113,446.06095424749,190
-|Δf0|,Pitch stability,English,F,song,-1315.80065836677,1871.70909112685,190
Spectral centroid,Timbral brightness,English,F,song,595.368432135088,576.580546573366,190
f0,Pitch height,English,F,desc,-1667.73463332336,839.021106869801,190
-|Δf0|,Pitch stability,English,F,desc,-1969.06703707704,2156.74444892959,190
Spectral centroid,Timbral brightness,English,F,desc,915.671963524804,1115.43628555573,190
f0,Pitch height,English,M,song,-1567.18282742218,387.376238564265,191
-|Δf0|,Pitch stability,English,M,song,-1666.74421314273,2200.77211083417,191
Spectral centroid,Timbral brightness,English,M,song,540.103182360563,258.422406653733,191
f0,Pitch height,English,M,desc,-2285.73438723009,394.204969819635,191
-|Δf0|,Pitch stability,English,M,desc,-2600.44001073647,2150.77416259466,191
Spectral centroid,Timbral brightness,English,M,desc,875.969982260493,1107.18946079053,191
f0,Pitch height,English,F,song,-1333.9824301348,644.016995415233,192
-|Δf0|,Pitch stability,English,F,song,-1897.7601575602,2409.1322473119,192
Spectral centroid,Timbral brightness,English,F,song,1076.86104159675,1480.45868041981,192
f0,Pitch height,English,F,desc,-1985.6132028589,935.437006554209,192
-|Δf0|,Pitch stability,English,F,desc,-2520.74043222712,2651.65547547804,192
Spectral centroid,Timbral brightness,English,F,desc,3669.65671957298,3450.9491270537,192
f0,Pitch height,English,F,song,-1126.37565707135,542.706199716861,193
-|Δf0|,Pitch stability,English,F,song,-1604.76923336437,1666.01801279827,193
Spectral centroid,Timbral brightness,English,F,song,2240.03526856864,2662.10888050674,193
f0,Pitch height,English,F,desc,-1974.97186604037,982.903034674656,193
-|Δf0|,Pitch stability,English,F,desc,-3064.04451471032,2904.1347618611,193
Spectral centroid,Timbral brightness,English,F,desc,1270.24360960565,1379.34696068348,193
f0,Pitch height,English,F,song,-1249.9311069669,651.48962445742,194
-|Δf0|,Pitch stability,English,F,song,-1701.31036084484,1976.23145395027,194
Spectral centroid,Timbral brightness,English,F,song,892.858739326655,1189.84574950093,194
f0,Pitch height,English,F,desc,-2050.43751598273,401.999202530703,194
-|Δf0|,Pitch stability,English,F,desc,-2273.01018155556,2517.25358263348,194
Spectral centroid,Timbral brightness,English,F,desc,1204.718852507,1686.00830988217,194
f0,Pitch height,English,F,song,-713.01469970411,298.534684638352,195
-|Δf0|,Pitch stability,English,F,song,-1836.19245915738,1987.99265280111,195
Spectral centroid,Timbral brightness,English,F,song,913.556352887836,1283.40810215098,195
f0,Pitch height,English,F,desc,-1262.50844435152,736.19697790018,195
-|Δf0|,Pitch stability,English,F,desc,-2263.56462894259,2394.1370812901,195
Spectral centroid,Timbral brightness,English,F,desc,1683.67838747805,2163.08600921422,195
f0,Pitch height,English,F,song,-1495.24519235534,634.198272278473,196
-|Δf0|,Pitch stability,English,F,song,-2037.14915534105,2139.96354861529,196
Spectral centroid,Timbral brightness,English,F,song,862.242372199775,1145.34531496231,196
f0,Pitch height,English,F,desc,-1613.42755463383,1105.43359794006,196
-|Δf0|,Pitch stability,English,F,desc,-2113.49882634874,2223.70405327514,196
Spectral centroid,Timbral brightness,English,F,desc,1021.36785250516,1467.68298712613,196
f0,Pitch height,English,F,song,-719.76569638983,371.725171718215,197
-|Δf0|,Pitch stability,English,F,song,-2082.40060644924,2119.88888278659,197
Spectral centroid,Timbral brightness,English,F,song,883.824031997987,1595.0885965662,197
f0,Pitch height,English,F,desc,-1538.97369414878,408.227838939468,197
-|Δf0|,Pitch stability,English,F,desc,-2013.01815361516,1733.22343750252,197
Spectral centroid,Timbral brightness,English,F,desc,1322.27935329481,1732.07995395071,197
f0,Pitch height,English,F,song,-727.785293588679,775.998118832304,198
-|Δf0|,Pitch stability,English,F,song,-2550.51351355785,2335.66035067638,198
Spectral centroid,Timbral brightness,English,F,song,871.802310497695,1022.51129934469,198
f0,Pitch height,English,F,desc,-1597.90988887728,941.546735820105,198
-|Δf0|,Pitch stability,English,F,desc,-2486.69785169685,2486.78936287868,198
Spectral centroid,Timbral brightness,English,F,desc,900.589162636155,1286.14242362737,198
f0,Pitch height,English,F,song,-1129.69102939478,733.996303593533,199
-|Δf0|,Pitch stability,English,F,song,-2298.96648169973,2782.08855374339,199
Spectral centroid,Timbral brightness,English,F,song,987.738816356037,1399.51438550862,199
f0,Pitch height,English,F,desc,-1151.62344558177,663.228984141561,199
-|Δf0|,Pitch stability,English,F,desc,-3389.83069303772,3810.40824727645,199
Spectral centroid,Timbral brightness,English,F,desc,1615.73075275948,1912.03530732271,199
f0,Pitch height,English,F,song,-1107.96475481571,285.916699193951,200
-|Δf0|,Pitch stability,English,F,song,-2436.48372339467,2457.46329339584,200
Spectral centroid,Timbral brightness,English,F,song,1081.66050445042,1460.11702522359,200
f0,Pitch height,English,F,desc,-1287.6266061223,579.83793018196,200
-|Δf0|,Pitch stability,English,F,desc,-2182.28903317721,2094.30791919152,200
Spectral centroid,Timbral brightness,English,F,desc,1166.57757636658,1353.74830492119,200
f0,Pitch height,Spanish,M,song,-2387.20870134338,512.02630273466,201
-|Δf0|,Pitch stability,Spanish,M,song,-1775.99462964818,1785.43546619206,201
Spectral centroid,Timbral brightness,Spanish,M,song,1034.48529585357,1522.49728620786,201
f0,Pitch height,Spanish,M,desc,-2426.14172849993,428.002995666063,201
-|Δf0|,Pitch stability,Spanish,M,desc,-1979.73124598808,2247.97527574191,201
Spectral centroid,Timbral brightness,Spanish,M,desc,1259.75012990932,1594.31305370842,201
f0,Pitch height,English,F,song,-1354.39198360196,577.784349537934,202
-|Δf0|,Pitch stability,English,F,song,-1746.74027298481,2044.1338825124,202
Spectral centroid,Timbral brightness,English,F,song,1075.54685063112,1638.43392856054,202
f0,Pitch height,English,F,desc,-1634.08209735238,835.382445142908,202
-|Δf0|,Pitch stability,English,F,desc,-2508.4824732345,2417.76788756513,202
Spectral centroid,Timbral brightness,English,F,desc,1194.51565742775,1473.98840463048,202
f0,Pitch height,English,F,song,-1101.4392060784,518.722058302502,203
-|Δf0|,Pitch stability,English,F,song,-2381.43599725269,2139.88691078234,203
Spectral centroid,Timbral brightness,English,F,song,1165.14187844596,1212.97692506595,203
f0,Pitch height,English,F,desc,-1344.9513883414,631.969079812569,203
-|Δf0|,Pitch stability,English,F,desc,-1980.85348877163,1984.99678199594,203
Spectral centroid,Timbral brightness,English,F,desc,924.436655982506,1009.3058356064,203
f0,Pitch height,English,F,song,-317.802802474966,356.420964588172,204
-|Δf0|,Pitch stability,English,F,song,-1863.93894844385,2339.80219209469,204
Spectral centroid,Timbral brightness,English,F,song,1443.98609630183,1249.35559484655,204
f0,Pitch height,English,F,desc,-1622.235866918,807.56193816837,204
-|Δf0|,Pitch stability,English,F,desc,-1937.51297309191,2429.68381619619,204
Spectral centroid,Timbral brightness,English,F,desc,1562.3223224752,1750.24977276572,204
f0,Pitch height,English,F,song,-721.628701073761,428.823687948264,205
-|Δf0|,Pitch stability,English,F,song,-3115.77291712777,3112.31487465143,205
Spectral centroid,Timbral brightness,English,F,song,991.646245392777,950.190676768589,205
f0,Pitch height,English,F,desc,-884.462917958611,654.724729322841,205
-|Δf0|,Pitch stability,English,F,desc,-2252.42269324006,2405.89966347942,205
Spectral centroid,Timbral brightness,English,F,desc,1333.11691937122,1139.64833094026,205
f0,Pitch height,English,F,song,-888.441728499922,480.636926268427,206
-|Δf0|,Pitch stability,English,F,song,-1925.23224377656,2246.96124809609,206
Spectral centroid,Timbral brightness,English,F,song,802.893678243044,1038.20670673921,206
f0,Pitch height,English,F,desc,-1397.9421847043,686.761695827971,206
-|Δf0|,Pitch stability,English,F,desc,-2637.36023847975,2326.91080082659,206
Spectral centroid,Timbral brightness,English,F,desc,1072.23398409715,1026.95030501267,206
f0,Pitch height,English,M,song,-2229.13044209216,362.786185475069,207
-|Δf0|,Pitch stability,English,M,song,-1606.26056587848,2001.1244284243,207
Spectral centroid,Timbral brightness,English,M,song,724.502194712736,916.065145169613,207
f0,Pitch height,English,M,desc,-2336.17760853495,779.314491655435,207
-|Δf0|,Pitch stability,English,M,desc,-2414.95810957529,2085.64470710891,207
Spectral centroid,Timbral brightness,English,M,desc,1046.73355749293,1352.35583196391,207
f0,Pitch height,English,F,song,-965.275672582441,664.230702571043,208
-|Δf0|,Pitch stability,English,F,song,-2057.19499681455,2128.73096321371,208
Spectral centroid,Timbral brightness,English,F,song,868.411064924154,644.365684508491,208
f0,Pitch height,English,F,desc,-1335.62236036805,726.526493192367,208
-|Δf0|,Pitch stability,English,F,desc,-1755.88865620815,2279.26208938482,208
Spectral centroid,Timbral brightness,English,F,desc,988.311729023564,980.925416625843,208
f0,Pitch height,English,F,song,-748.400852972496,312.70976126952,209
-|Δf0|,Pitch stability,English,F,song,-1769.18185833163,2201.96793356647,209
Spectral centroid,Timbral brightness,English,F,song,974.50744952428,1039.47173873832,209
f0,Pitch height,English,F,desc,-1356.73299154016,611.484119019655,209
-|Δf0|,Pitch stability,English,F,desc,-1918.44787964685,2314.62104418824,209
Spectral centroid,Timbral brightness,English,F,desc,1129.6681981411,1325.13893577839,209
