feature,name,lang,sex,type,mean,std,groupid
Spectral centroid,Timbral brightness,Greek,M,inst,2590.61549031145,2448.05397454839,10
Spectral centroid,Timbral brightness,Greek,M,recit,1643.81341129566,2311.81418344312,10
Spectral centroid,Timbral brightness,Greek,M,song,1005.42687898899,1415.08396956774,10
Spectral centroid,Timbral brightness,Mandarin,F,desc,1287.23986353398,1998.39135961605,11
Spectral centroid,Timbral brightness,Mandarin,F,recit,1332.82073087673,2075.60806627257,11
Spectral centroid,Timbral brightness,Mandarin,F,song,1133.00606518572,1915.61523509151,11
Spectral centroid,Timbral brightness,Mandarin,F,inst,3892.87417940353,2141.99834579967,11
Spectral centroid,Timbral brightness,German,M,desc,1825.35621415667,1778.97891168471,12
Spectral centroid,Timbral brightness,German,M,inst,1716.65876029266,437.511694375455,12
Spectral centroid,Timbral brightness,German,M,recit,2385.26959546866,1897.45055660796,12
Spectral centroid,Timbral brightness,German,M,song,1406.28352103306,1562.57974350152,12
Spectral centroid,Timbral brightness,Yoruba,F,desc,968.939847505591,1242.24328781659,13
Spectral centroid,Timbral brightness,Yoruba,F,inst,616.979535833866,283.005752052607,13
Spectral centroid,Timbral brightness,Yoruba,F,recit,644.513845011489,559.998606462383,13
Spectral centroid,Timbral brightness,Yoruba,F,song,682.581351527868,761.028363229737,13
Spectral centroid,Timbral brightness,Japanese,M,desc,1028.17840155743,1712.16456723729,14
Spectral centroid,Timbral brightness,Japanese,M,recit,919.138710566495,1687.27325335914,14
Spectral centroid,Timbral brightness,Japanese,M,song,959.12231271109,1182.45901607112,14
Spectral centroid,Timbral brightness,Japanese,M,inst,1020.43916902978,418.12964403058,14
Spectral centroid,Timbral brightness,Thai,M,desc,728.425580531189,788.814827237708,15
Spectral centroid,Timbral brightness,Thai,M,inst,814.041076485458,223.25440902516,15
Spectral centroid,Timbral brightness,Thai,M,recit,724.590558983958,707.827135243257,15
Spectral centroid,Timbral brightness,Thai,M,song,617.975415010701,578.342388558789,15
Spectral centroid,Timbral brightness,Spanish,M,desc,1097.19353116783,1741.93909358007,16
Spectral centroid,Timbral brightness,Spanish,M,inst,893.819363594886,764.501311663044,16
Spectral centroid,Timbral brightness,Spanish,M,recit,1296.97944004233,2112.94445285625,16
Spectral centroid,Timbral brightness,Spanish,M,song,1077.99690572669,1615.03958337314,16
Spectral centroid,Timbral brightness,Balinese,M,desc,778.728611059085,806.809329459561,17
Spectral centroid,Timbral brightness,Balinese,M,inst,716.410808798429,174.801075930806,17
Spectral centroid,Timbral brightness,Balinese,M,recit,787.349001211362,1009.84260531754,17
Spectral centroid,Timbral brightness,Balinese,M,song,780.95877929977,557.035566152911,17
Spectral centroid,Timbral brightness,Chilean,M,desc,816.145340543748,1644.26776626294,18
Spectral centroid,Timbral brightness,Chilean,M,inst,328.796991284145,277.187527690847,18
Spectral centroid,Timbral brightness,Chilean,M,recit,623.557319423028,1099.23390954938,18
Spectral centroid,Timbral brightness,Chilean,M,song,345.864154583385,552.384716835002,18
Spectral centroid,Timbral brightness,English,M,desc,652.644557520536,1006.66470999013,19
Spectral centroid,Timbral brightness,English,M,inst,875.702013694861,308.19977080884,19
Spectral centroid,Timbral brightness,English,M,recit,723.254434472864,1210.47180438643,19
Spectral centroid,Timbral brightness,English,M,song,775.446276567262,1068.67297117389,19
Spectral centroid,Timbral brightness,Spanish,M,recit,1489.99308902498,1823.33100248095,62
Spectral centroid,Timbral brightness,Spanish,M,song,995.496772403877,1242.21884395379,62
Spectral centroid,Timbral brightness,Spanish,M,desc,2508.22917833135,3319.61396092843,62
Spectral centroid,Timbral brightness,Spanish,M,inst,545.756904682019,620.704916230219,62
Spectral centroid,Timbral brightness,Dutch,F,inst,1748.25117204492,2264.85930681444,63
Spectral centroid,Timbral brightness,Dutch,F,desc,1384.12993936552,1502.97544268223,63
Spectral centroid,Timbral brightness,Dutch,F,recit,1383.85568345556,1692.80273607426,63
Spectral centroid,Timbral brightness,Dutch,F,song,1433.65282553722,1779.05109459354,63
Spectral centroid,Timbral brightness,Wolof,M,desc,346.7086790285,590.206653921112,20
Spectral centroid,Timbral brightness,Wolof,M,recit,306.062492846033,505.728705614957,20
Spectral centroid,Timbral brightness,Wolof,M,song,669.127330009736,430.946071745533,20
Spectral centroid,Timbral brightness,Wolof,M,inst,1255.11733162847,819.070840690173,20
Spectral centroid,Timbral brightness,Hebrew,F,desc,927.278341942314,1158.93117202106,21
Spectral centroid,Timbral brightness,Hebrew,F,inst,1141.70359336204,790.762103486701,21
Spectral centroid,Timbral brightness,Hebrew,F,recit,1002.36604111073,1004.64964362868,21
Spectral centroid,Timbral brightness,Hebrew,F,song,786.319521264695,752.896678114867,21
Spectral centroid,Timbral brightness,Catalan,M,desc,801.294316392875,1177.20313138232,22
Spectral centroid,Timbral brightness,Catalan,M,inst,591.3683153922,169.091385429106,22
Spectral centroid,Timbral brightness,Catalan,M,recit,640.1929019661,930.910088733528,22
Spectral centroid,Timbral brightness,Catalan,M,song,270.732127547762,399.674480059737,22
Spectral centroid,Timbral brightness,Portuguese,M,desc,1334.16411250675,1306.59322253832,23
Spectral centroid,Timbral brightness,Portuguese,M,inst,779.293562646027,499.665980414192,23
Spectral centroid,Timbral brightness,Portuguese,M,recit,1324.82087179392,1173.55500316175,23
Spectral centroid,Timbral brightness,Portuguese,M,song,913.936234008948,999.937936549506,23
Spectral centroid,Timbral brightness,Amamidialect,F,desc,666.268121271234,1095.84089330369,24
Spectral centroid,Timbral brightness,Amamidialect,F,inst,1280.16911690263,539.174920014397,24
Spectral centroid,Timbral brightness,Amamidialect,F,recit,882.533150799166,1170.86724914797,24
Spectral centroid,Timbral brightness,Amamidialect,F,song,971.924314165437,926.648566620781,24
Spectral centroid,Timbral brightness,Swahili,M,desc,677.57268021729,1024.01346271485,25
Spectral centroid,Timbral brightness,Swahili,M,recit,557.916523647105,698.510230226024,25
Spectral centroid,Timbral brightness,Swahili,M,song,608.738761420452,1141.58395026489,25
Spectral centroid,Timbral brightness,Swahili,M,inst,493.440802661095,392.720938792651,25
Spectral centroid,Timbral brightness,Dutch,M,desc,1000.31619116613,1163.499774053,26
Spectral centroid,Timbral brightness,Dutch,M,inst,537.418712674952,152.147896965829,26
Spectral centroid,Timbral brightness,Dutch,M,recit,921.426666763255,1012.67711110508,26
Spectral centroid,Timbral brightness,Dutch,M,song,871.963158774822,835.679160867999,26
Spectral centroid,Timbral brightness,Spanish,M,desc,853.458730992578,1572.49031192347,27
Spectral centroid,Timbral brightness,Spanish,M,inst,246.245384530229,85.1475704013612,27
Spectral centroid,Timbral brightness,Spanish,M,recit,999.302004507744,1513.02379731707,27
Spectral centroid,Timbral brightness,Spanish,M,song,1580.71442305025,2482.5601272567,27
Spectral centroid,Timbral brightness,Punjabi,F,desc,1015.20805987566,1577.6496609388,28
Spectral centroid,Timbral brightness,Punjabi,F,inst,457.03551352658,121.442442950249,28
Spectral centroid,Timbral brightness,Punjabi,F,recit,968.517937538248,1855.19217552994,28
Spectral centroid,Timbral brightness,Punjabi,F,song,820.391003661011,1531.87683030142,28
Spectral centroid,Timbral brightness,HainanHua,F,desc,1098.43885784973,2107.31273045801,29
Spectral centroid,Timbral brightness,HainanHua,F,recit,2418.75107830269,2914.82604103683,29
Spectral centroid,Timbral brightness,HainanHua,F,song,866.242048317576,975.507525974509,29
Spectral centroid,Timbral brightness,HainanHua,F,inst,778.374580645686,1657.89994935374,29
Spectral centroid,Timbral brightness,Williche,F,desc,488.601639411149,513.627263538718,30
Spectral centroid,Timbral brightness,Williche,F,recit,453.658389180442,476.793797189594,30
Spectral centroid,Timbral brightness,Williche,F,song,473.64239147872,369.24494471523,30
Spectral centroid,Timbral brightness,Williche,F,inst,717.565617300551,997.134499991573,30
Spectral centroid,Timbral brightness,Euskara,F,desc,909.70954675185,1395.06639845433,31
Spectral centroid,Timbral brightness,Euskara,F,inst,1024.1664728028,368.617707396857,31
Spectral centroid,Timbral brightness,Euskara,F,recit,869.440988422023,1296.0654044103,31
Spectral centroid,Timbral brightness,Euskara,F,song,613.433661797013,870.299141866588,31
Spectral centroid,Timbral brightness,Danish,M,desc,1448.98479108549,2124.56208338219,32
Spectral centroid,Timbral brightness,Danish,M,inst,381.434168167409,256.244792779142,32
Spectral centroid,Timbral brightness,Danish,M,recit,1296.24380471869,1867.52516695273,32
Spectral centroid,Timbral brightness,Danish,M,song,877.07585135263,1510.98672631971,32
Spectral centroid,Timbral brightness,Hebrew,M,desc,990.219829001426,1368.48188167698,33
Spectral centroid,Timbral brightness,Hebrew,M,inst,1202.67713740742,611.220304219299,33
Spectral centroid,Timbral brightness,Hebrew,M,recit,901.792739944993,944.654780727313,33
Spectral centroid,Timbral brightness,Hebrew,M,song,476.163065517456,705.009662574539,33
Spectral centroid,Timbral brightness,IsiXhosa,F,desc,729.093039697626,1201.18534803575,34
Spectral centroid,Timbral brightness,IsiXhosa,F,inst,430.477110713784,144.919765390019,34
Spectral centroid,Timbral brightness,IsiXhosa,F,recit,514.100877746201,749.779062004847,34
Spectral centroid,Timbral brightness,IsiXhosa,F,song,761.823489476685,761.189523720777,34
Spectral centroid,Timbral brightness,Turkish,F,desc,882.280126971986,1217.97006697262,35
Spectral centroid,Timbral brightness,Turkish,F,recit,518.354081563993,900.059882281043,35
Spectral centroid,Timbral brightness,Turkish,F,song,575.360958994713,834.901411155742,35
Spectral centroid,Timbral brightness,Turkish,F,inst,1362.53496820036,1437.0558859143,35
Spectral centroid,Timbral brightness,Ukrainian,F,desc,1215.39732865515,1893.22894627527,36
Spectral centroid,Timbral brightness,Ukrainian,F,inst,442.173615400207,81.6252097546987,36
Spectral centroid,Timbral brightness,Ukrainian,F,recit,1195.00969272887,1879.38445205245,36
Spectral centroid,Timbral brightness,Ukrainian,F,song,710.833382158048,1272.77823868177,36
Spectral centroid,Timbral brightness,Marathi,M,desc,327.927292312773,553.535778885474,37
Spectral centroid,Timbral brightness,Marathi,M,inst,909.254651097498,656.21357217089,37
Spectral centroid,Timbral brightness,Marathi,M,recit,405.351409667607,641.62722419947,37
Spectral centroid,Timbral brightness,Marathi,M,song,425.50850645218,587.295625007977,37
Spectral centroid,Timbral brightness,English,M,desc,481.728271124591,1025.78275547469,38
Spectral centroid,Timbral brightness,English,M,recit,403.786113017166,904.889611511794,38
Spectral centroid,Timbral brightness,English,M,song,445.045734765152,1120.77917352797,38
Spectral centroid,Timbral brightness,English,M,inst,374.387747234685,136.163524261224,38
Spectral centroid,Timbral brightness,French,F,desc,1403.54919882942,2025.15355309085,39
Spectral centroid,Timbral brightness,French,F,inst,825.439046916426,883.050444479617,39
Spectral centroid,Timbral brightness,French,F,recit,2448.03485317447,2999.56862194386,39
Spectral centroid,Timbral brightness,French,F,song,1225.22711327516,1830.07864277329,39
Spectral centroid,Timbral brightness,English,M,desc,746.360888219145,1155.74441921077,40
Spectral centroid,Timbral brightness,English,M,inst,795.807828287151,335.379179875881,40
Spectral centroid,Timbral brightness,English,M,recit,667.766014837301,1056.08716191681,40
Spectral centroid,Timbral brightness,English,M,song,1050.43183323554,729.215584080473,40
Spectral centroid,Timbral brightness,Azerbaijani,F,desc,1161.50627166558,1949.00864122251,41
Spectral centroid,Timbral brightness,Azerbaijani,F,inst,1006.64822886579,328.776302797171,41
Spectral centroid,Timbral brightness,Azerbaijani,F,recit,1041.9227915154,2013.67147728962,41
Spectral centroid,Timbral brightness,Azerbaijani,F,song,875.168127768208,1673.52757538884,41
Spectral centroid,Timbral brightness,Russian,F,desc,1229.49500915397,1814.94619042205,42
Spectral centroid,Timbral brightness,Russian,F,recit,1370.27127163196,1923.51835229065,42
Spectral centroid,Timbral brightness,Russian,F,song,1035.16782766778,869.174439175535,42
Spectral centroid,Timbral brightness,Cantonese,F,song,481.119027980824,866.540082152286,64
Spectral centroid,Timbral brightness,Cantonese,F,desc,478.727054654014,973.061279458282,64
Spectral centroid,Timbral brightness,Cantonese,F,inst,2034.92245525772,597.857552012806,64
Spectral centroid,Timbral brightness,Cantonese,F,recit,541.712806915288,1021.22723391814,64
Spectral centroid,Timbral brightness,Rikbaktsa,M,song,1326.0727912747,1636.35700807291,66
Spectral centroid,Timbral brightness,Rikbaktsa,M,desc,2212.81544709436,1525.96458114627,66
Spectral centroid,Timbral brightness,Rikbaktsa,M,recit,1584.56727342244,1434.48884190628,66
Spectral centroid,Timbral brightness,Urdu,M,desc,1141.49173566942,1468.41376032633,43
Spectral centroid,Timbral brightness,Urdu,M,inst,468.290259118919,317.460988427036,43
Spectral centroid,Timbral brightness,Urdu,M,recit,1138.5226030397,1246.21234277516,43
Spectral centroid,Timbral brightness,Urdu,M,song,908.365613439066,1293.32103617485,43
Spectral centroid,Timbral brightness,Lithuanian,M,desc,1575.2128266287,2753.58561965788,44
Spectral centroid,Timbral brightness,Lithuanian,M,inst,340.029938929938,95.6261715005784,44
Spectral centroid,Timbral brightness,Lithuanian,M,recit,1603.62074825504,2731.25378780505,44
Spectral centroid,Timbral brightness,Lithuanian,M,song,842.953051177945,1488.80667734335,44
Spectral centroid,Timbral brightness,Korean,M,desc,664.651313648802,730.121662328788,45
Spectral centroid,Timbral brightness,Korean,M,inst,381.600705568333,176.282194416216,45
Spectral centroid,Timbral brightness,Korean,M,recit,554.915105547893,553.95633206822,45
Spectral centroid,Timbral brightness,Korean,M,song,660.81216952411,396.282596020757,45
Spectral centroid,Timbral brightness,Farsi,F,desc,644.322578979838,1067.5454939439,46
Spectral centroid,Timbral brightness,Farsi,F,inst,542.987877912185,131.16253551385,46
Spectral centroid,Timbral brightness,Farsi,F,recit,751.730638498289,1136.55523972126,46
Spectral centroid,Timbral brightness,Farsi,F,song,714.028776146032,1007.17826943626,46
Spectral centroid,Timbral brightness,Persian,M,desc,564.479233514511,1199.37661738724,47
Spectral centroid,Timbral brightness,Persian,M,recit,684.617090777802,1478.91402532929,47
Spectral centroid,Timbral brightness,Persian,M,song,627.481977688178,1000.63625791629,47
Spectral centroid,Timbral brightness,Persian,M,inst,2315.10971352571,1233.07539944702,47
Spectral centroid,Timbral brightness,Kannada,F,desc,534.487993613954,981.745533153777,48
Spectral centroid,Timbral brightness,Kannada,F,inst,903.110766901464,557.072343267119,48
Spectral centroid,Timbral brightness,Kannada,F,recit,403.923110932423,271.624397224431,48
Spectral centroid,Timbral brightness,Kannada,F,song,426.535362811283,301.275919634523,48
Spectral centroid,Timbral brightness,Japanese,M,desc,891.727813664891,1621.90525629643,49
Spectral centroid,Timbral brightness,Japanese,M,recit,732.017534526232,1524.54486416408,49
Spectral centroid,Timbral brightness,Japanese,M,song,742.044446746011,1118.09060772712,49
Spectral centroid,Timbral brightness,Japanese,M,inst,519.160873651681,577.846203916881,49
Spectral centroid,Timbral brightness,Burmese,F,song,772.749080139721,1165.8089883906,65
Spectral centroid,Timbral brightness,Burmese,F,desc,732.626058388943,1354.92516050889,65
Spectral centroid,Timbral brightness,Burmese,F,inst,565.048804677559,755.5271535547,65
Spectral centroid,Timbral brightness,Burmese,F,recit,699.542306487603,1477.88180492297,65
Spectral centroid,Timbral brightness,Gaeilge,M,song,957.757594745353,1797.43384964798,67
Spectral centroid,Timbral brightness,Gaeilge,M,desc,1635.81366010562,2283.9289472916,67
Spectral centroid,Timbral brightness,Gaeilge,M,inst,1586.45862029749,1664.07654480828,67
Spectral centroid,Timbral brightness,Gaeilge,M,recit,1489.86175799372,1999.9600337263,67
Spectral centroid,Timbral brightness,English,M,desc,742.792959263119,1415.13712268486,50
Spectral centroid,Timbral brightness,English,M,inst,337.042573711663,108.285294249225,50
Spectral centroid,Timbral brightness,English,M,recit,1317.67683934628,2282.75175213839,50
Spectral centroid,Timbral brightness,English,M,song,500.193945329151,967.453645949988,50
Spectral centroid,Timbral brightness,Georgian,F,desc,1073.65276769066,1718.2485691765,51
Spectral centroid,Timbral brightness,Georgian,F,inst,331.857663833824,116.740623101735,51
Spectral centroid,Timbral brightness,Georgian,F,recit,706.451165309595,1396.04895399334,51
Spectral centroid,Timbral brightness,Georgian,F,song,592.887225180698,630.072971070434,51
Spectral centroid,Timbral brightness,Puri,M,desc,1549.63515094634,1347.45968336773,52
Spectral centroid,Timbral brightness,Puri,M,inst,1102.29314732922,948.583861682384,52
Spectral centroid,Timbral brightness,Puri,M,recit,1841.96788212076,1096.27862403844,52
Spectral centroid,Timbral brightness,Puri,M,song,1192.03989235244,1045.10871266146,52
Spectral centroid,Timbral brightness,Norwegian,F,desc,1398.03164702598,2221.13174631583,53
Spectral centroid,Timbral brightness,Norwegian,F,inst,1274.82692227019,568.668587746646,53
Spectral centroid,Timbral brightness,Norwegian,F,recit,1302.89193544306,1899.02757924614,53
Spectral centroid,Timbral brightness,Norwegian,F,song,1214.28280081197,1700.08795290582,53
Spectral centroid,Timbral brightness,Kuikuro,M,desc,1189.83758658489,2047.02724722802,54
Spectral centroid,Timbral brightness,Kuikuro,M,recit,861.371264656684,1793.10903624226,54
Spectral centroid,Timbral brightness,Kuikuro,M,song,822.608950186382,1372.95396913252,54
Spectral centroid,Timbral brightness,Kuikuro,M,inst,972.777801703896,1107.59255282155,54
Spectral centroid,Timbral brightness,Ainu,F,desc,776.887709104188,915.244987538265,55
Spectral centroid,Timbral brightness,Ainu,F,recit,566.39194717174,1018.1124154764,55
Spectral centroid,Timbral brightness,Ainu,F,song,673.370573119349,662.404513828776,55
Spectral centroid,Timbral brightness,Ainu,F,inst,505.397190482986,723.15627122045,55
Spectral centroid,Timbral brightness,Slovenian,F,desc,1209.74437865277,1839.66460127025,56
Spectral centroid,Timbral brightness,Slovenian,F,inst,489.326520872439,926.602817804787,56
Spectral centroid,Timbral brightness,Slovenian,F,recit,1259.0643103713,2049.67698377798,56
Spectral centroid,Timbral brightness,Slovenian,F,song,1244.64002219012,2016.77189719399,56
Spectral centroid,Timbral brightness,Portuguese,F,desc,775.531361295469,1448.13923868811,57
Spectral centroid,Timbral brightness,Portuguese,F,inst,400.35158363343,336.221984436447,57
Spectral centroid,Timbral brightness,Portuguese,F,recit,614.604374963365,724.020469191757,57
Spectral centroid,Timbral brightness,Portuguese,F,song,830.694543643407,1000.92220165409,57
Spectral centroid,Timbral brightness,Polish,M,desc,1107.00226742977,1353.51053126477,58
Spectral centroid,Timbral brightness,Polish,M,inst,544.804987244382,627.526553151188,58
Spectral centroid,Timbral brightness,Polish,M,recit,1737.65465087935,1687.6153012005,58
Spectral centroid,Timbral brightness,Polish,M,song,826.793930505242,1166.83804715034,58
Spectral centroid,Timbral brightness,DutchFlemish,M,desc,1125.60530037541,1486.68795319372,59
Spectral centroid,Timbral brightness,DutchFlemish,M,inst,507.777425639512,145.477483479266,59
Spectral centroid,Timbral brightness,DutchFlemish,M,recit,1036.25460984328,1524.90209744895,59
Spectral centroid,Timbral brightness,DutchFlemish,M,song,978.249358406153,1298.79810966148,59
Spectral centroid,Timbral brightness,Japanese,M,desc,611.057461134249,1200.90359769926,60
Spectral centroid,Timbral brightness,Japanese,M,inst,399.490838739459,352.73693357143,60
Spectral centroid,Timbral brightness,Japanese,M,recit,778.929051042835,1462.69931730196,60
Spectral centroid,Timbral brightness,Japanese,M,song,488.914018165796,1024.23795271036,60
Sign of f0 slope,Pitch declination,English,M,desc,-0.5,1,1
Sign of f0 slope,Pitch declination,English,M,recit,-0.5,1,1
Sign of f0 slope,Pitch declination,English,M,song,-0.5,1,1
Sign of f0 slope,Pitch declination,Macedonian,M,desc,-0.142857142857143,1.0690449676497,2
Sign of f0 slope,Pitch declination,Macedonian,M,inst,-0.333333333333333,1.03279555898864,2
Sign of f0 slope,Pitch declination,Macedonian,M,recit,-0.2,1.09544511501033,2
Sign of f0 slope,Pitch declination,Macedonian,M,song,0,1.15470053837925,2
Sign of f0 slope,Pitch declination,Italian,M,desc,-0.25,1.03509833901353,3
Sign of f0 slope,Pitch declination,Italian,M,inst,0.6,0.843274042711568,3
Sign of f0 slope,Pitch declination,Italian,M,recit,-0.384615384615385,0.960768922830523,3
Sign of f0 slope,Pitch declination,Italian,M,song,0.142857142857143,1.0690449676497,3
Sign of f0 slope,Pitch declination,Guarani,F,recit,-0.5,0.925820099772551,61
Sign of f0 slope,Pitch declination,Guarani,F,song,0.25,1.03509833901353,61
Sign of f0 slope,Pitch declination,Guarani,F,desc,-1,0,61
Sign of f0 slope,Pitch declination,Portuguese,F,desc,0,1.09544511501033,4
Sign of f0 slope,Pitch declination,Portuguese,F,recit,-0.25,1.03509833901353,4
Sign of f0 slope,Pitch declination,Portuguese,F,song,-0.2,1.09544511501033,4
Sign of f0 slope,Pitch declination,English,F,desc,-0.2,1.09544511501033,5
Sign of f0 slope,Pitch declination,English,F,inst,0,1.15470053837925,5
Sign of f0 slope,Pitch declination,English,F,recit,-1,0,5
Sign of f0 slope,Pitch declination,English,F,song,0,1.15470053837925,5
Sign of f0 slope,Pitch declination,Ronga,M,desc,-0.75,0.707106781186548,6
Sign of f0 slope,Pitch declination,Ronga,M,recit,-0.75,0.707106781186548,6
Sign of f0 slope,Pitch declination,Ronga,M,song,0.111111111111111,1.05409255338946,6
Sign of f0 slope,Pitch declination,Swedish,M,desc,0.428571428571429,0.975900072948533,7
Sign of f0 slope,Pitch declination,Swedish,M,inst,-0.5,1,7
Sign of f0 slope,Pitch declination,Swedish,M,recit,-1,0,7
Sign of f0 slope,Pitch declination,Swedish,M,song,-1,0,7
Sign of f0 slope,Pitch declination,Hindi,F,desc,-1,0,8
Sign of f0 slope,Pitch declination,Hindi,F,inst,-1,0,8
Sign of f0 slope,Pitch declination,Hindi,F,recit,0.111111111111111,1.05409255338946,8
Sign of f0 slope,Pitch declination,Hindi,F,song,0,1.0690449676497,8
Sign of f0 slope,Pitch declination,Bulgarian,F,desc,-0.111111111111111,1.05409255338946,9
Sign of f0 slope,Pitch declination,Bulgarian,F,recit,0.333333333333333,1.03279555898864,9
Sign of f0 slope,Pitch declination,Bulgarian,F,song,-0.428571428571429,0.975900072948533,9
Sign of f0 slope,Pitch declination,Greek,M,desc,-0.333333333333333,1.03279555898864,10
Sign of f0 slope,Pitch declination,Greek,M,recit,-0.666666666666667,0.816496580927726,10
Sign of f0 slope,Pitch declination,Greek,M,song,0.2,1.09544511501033,10
Sign of f0 slope,Pitch declination,Mandarin,F,desc,-0.6,0.894427190999916,11
Sign of f0 slope,Pitch declination,Mandarin,F,recit,-0.5,1,11
Sign of f0 slope,Pitch declination,Mandarin,F,song,-0.333333333333333,1.15470053837925,11
Sign of f0 slope,Pitch declination,German,M,desc,0.2,1.09544511501033,12
Sign of f0 slope,Pitch declination,German,M,inst,-0.5,1,12
Sign of f0 slope,Pitch declination,German,M,recit,-1,0,12
Sign of f0 slope,Pitch declination,German,M,song,-0.75,0.707106781186548,12
Sign of f0 slope,Pitch declination,Yoruba,F,desc,-0.2,1.09544511501033,13
Sign of f0 slope,Pitch declination,Yoruba,F,inst,-1,0,13
Sign of f0 slope,Pitch declination,Yoruba,F,recit,-1,0,13
Sign of f0 slope,Pitch declination,Yoruba,F,song,-1,0,13
Sign of f0 slope,Pitch declination,Japanese,M,desc,-1,0,14
Sign of f0 slope,Pitch declination,Japanese,M,recit,-1,0,14
Sign of f0 slope,Pitch declination,Japanese,M,song,0.333333333333333,1.15470053837925,14
Sign of f0 slope,Pitch declination,Japanese,M,inst,-0.5,1,14
Sign of f0 slope,Pitch declination,Thai,M,desc,-1,0,15
Sign of f0 slope,Pitch declination,Thai,M,inst,0.428571428571429,0.975900072948533,15
Sign of f0 slope,Pitch declination,Thai,M,recit,-0.333333333333333,1.03279555898864,15
Sign of f0 slope,Pitch declination,Thai,M,song,0,1.09544511501033,15
Sign of f0 slope,Pitch declination,Spanish,M,desc,0.2,1.09544511501033,16
Sign of f0 slope,Pitch declination,Spanish,M,recit,-0.6,0.843274042711568,16
Sign of f0 slope,Pitch declination,Spanish,M,song,-1,0,16
Sign of f0 slope,Pitch declination,Balinese,M,desc,-1,0,17
Sign of f0 slope,Pitch declination,Balinese,M,inst,-0.5,1,17
Sign of f0 slope,Pitch declination,Balinese,M,recit,-1,0,17
Sign of f0 slope,Pitch declination,Balinese,M,song,-0.333333333333333,1.15470053837925,17
Sign of f0 slope,Pitch declination,Chilean,M,desc,-0.111111111111111,1.05409255338946,18
Sign of f0 slope,Pitch declination,Chilean,M,inst,-0.6,0.894427190999916,18
Sign of f0 slope,Pitch declination,Chilean,M,recit,-0.5,0.925820099772551,18
Sign of f0 slope,Pitch declination,Chilean,M,song,-0.714285714285714,0.755928946018455,18
Sign of f0 slope,Pitch declination,English,M,desc,-1,0,19
Sign of f0 slope,Pitch declination,English,M,inst,-0.2,1.09544511501033,19
Sign of f0 slope,Pitch declination,English,M,recit,-1,0,19
Sign of f0 slope,Pitch declination,English,M,song,0,1.09544511501033,19
Sign of f0 slope,Pitch declination,Spanish,M,recit,-0.454545454545455,0.934198732993827,62
Sign of f0 slope,Pitch declination,Spanish,M,song,0.333333333333333,1.03279555898864,62
Sign of f0 slope,Pitch declination,Spanish,M,desc,0.166666666666667,1.02985730108887,62
Sign of f0 slope,Pitch declination,Spanish,M,inst,0,1.15470053837925,62
Sign of f0 slope,Pitch declination,Dutch,F,desc,-1,0,63
Sign of f0 slope,Pitch declination,Dutch,F,recit,-1,0,63
Sign of f0 slope,Pitch declination,Dutch,F,song,-0.428571428571429,0.975900072948533,63
Sign of f0 slope,Pitch declination,Wolof,M,desc,-1,0,20
Sign of f0 slope,Pitch declination,Wolof,M,recit,-0.777777777777778,0.666666666666667,20
Sign of f0 slope,Pitch declination,Wolof,M,song,-0.25,1.03509833901353,20
Sign of f0 slope,Pitch declination,Hebrew,F,desc,-0.333333333333333,1.03279555898864,21
Sign of f0 slope,Pitch declination,Hebrew,F,recit,-0.333333333333333,1,21
Sign of f0 slope,Pitch declination,Hebrew,F,song,-0.25,1.03509833901353,21
Sign of f0 slope,Pitch declination,Catalan,M,desc,-1,0,22
Sign of f0 slope,Pitch declination,Catalan,M,inst,0,1.15470053837925,22
Sign of f0 slope,Pitch declination,Catalan,M,recit,-1,0,22
Sign of f0 slope,Pitch declination,Catalan,M,song,-0.2,1.09544511501033,22
Sign of f0 slope,Pitch declination,Portuguese,M,desc,-0.714285714285714,0.755928946018455,23
Sign of f0 slope,Pitch declination,Portuguese,M,inst,-0.333333333333333,1.03279555898864,23
Sign of f0 slope,Pitch declination,Portuguese,M,recit,-0.777777777777778,0.666666666666667,23
Sign of f0 slope,Pitch declination,Portuguese,M,song,-0.333333333333333,1.03279555898864,23
Sign of f0 slope,Pitch declination,Amamidialect,F,desc,-0.5,0.925820099772551,24
Sign of f0 slope,Pitch declination,Amamidialect,F,inst,0.333333333333333,1.15470053837925,24
Sign of f0 slope,Pitch declination,Amamidialect,F,recit,-1,0,24
Sign of f0 slope,Pitch declination,Amamidialect,F,song,0.333333333333333,1.15470053837925,24
Sign of f0 slope,Pitch declination,Swahili,M,desc,-0.714285714285714,0.755928946018455,25
Sign of f0 slope,Pitch declination,Swahili,M,recit,-1,0,25
Sign of f0 slope,Pitch declination,Swahili,M,song,-0.2,1.09544511501033,25
Sign of f0 slope,Pitch declination,Dutch,M,desc,-1,0,26
Sign of f0 slope,Pitch declination,Dutch,M,inst,-0.333333333333333,1.15470053837925,26
Sign of f0 slope,Pitch declination,Dutch,M,recit,-0.777777777777778,0.666666666666667,26
Sign of f0 slope,Pitch declination,Dutch,M,song,0.5,1,26
Sign of f0 slope,Pitch declination,Spanish,M,desc,-0.75,0.707106781186548,27
Sign of f0 slope,Pitch declination,Spanish,M,inst,-0.333333333333333,1.03279555898864,27
Sign of f0 slope,Pitch declination,Spanish,M,recit,-1,0,27
Sign of f0 slope,Pitch declination,Spanish,M,song,0,1.05409255338946,27
Sign of f0 slope,Pitch declination,Punjabi,F,desc,-1,0,28
